 1,1,1,Alaska,TBD   , prop,  0.60000,100.00000,   4.00000000,   0.125000,   0.600000, 292.100000, 300.100000, notes                                             
 1,4,1,Alaska,LD    , prop,  0.80000,  8.00000,   0.40000000,   0.882353,   0.150000, 290.100000, 310.100000, notes                                             
 1,4,1,Alaska,LD    , wall,  0.45120,  0.90960,   0.00963250,   1.254813,   2.968452,   2.260733,   2.231902,   2.231902,   2.231902,   2.231902,   2.231902,   2.974431,   0.896086, 2352091.2,  166899.4, 1145250.0,  117279.3,  117279.3,  117279.3,  117279.3,  117279.3,  174593.7,  649754.3
 1,4,1,Alaska,LD    , roof,  0.14000,  0.91000,   0.01420000,   1.150000,   0.150000,   0.150000,   0.030000,   0.030000,   0.030000,   0.040000,   0.040000,   0.040000,   0.160000, 1957200.0,  994000.0,  994000.0,    1206.0,    1206.0,    1206.0,   10080.0,   10080.0,   10080.0,  609000.0
 1,4,1,Alaska,LD    , road,  0.13000,  0.91000,-999.00000000,   0.640000,   0.360000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000, 1787100.0, 1545600.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0
 2,1,1,Australia,TBD, prop,  0.60000,200.00000,   8.00000000,   0.333333,   0.850000, 292.100000, 310.100000, notes                                             
 2,1,1,Australia,TBD, wall,  0.21660,  0.90080,   0.03183350,   1.994192,   4.287744,   4.268359,   3.290447,   3.050267,   0.756715,   3.050267,   3.289651,   3.272766,   1.079999, 2118010.0, 2118499.9, 2133802.0,   95882.6,  777056.1,  776566.2,  777056.1,  134966.4,  121896.0,  617575.5
 2,1,1,Australia,TBD, roof,  0.14000,  0.91000,   0.02600000,   1.150000,   0.190000,   0.036000,   0.036000,   0.036000,   0.700000,   0.700000,   0.700000,   0.700000,   0.700000, 1957200.0,  912000.0,   96600.0,   96600.0,   96600.0,  840000.0,  840000.0,  840000.0,  840000.0,  840000.0
 2,1,1,Australia,TBD, road,  0.23000,  0.88000,-999.00000000,   1.900000,   0.560000,   0.360000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000, 2100000.0, 1773000.0, 1545600.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0
 2,2,1,Australia,HD , prop,  0.60000, 45.00000,   1.80000000,   0.333333,   0.700000, 290.100000, 310.100000, notes                                             
 2,2,1,Australia,HD , wall,  0.25920,  0.90960,   0.02856700,   2.029511,   6.145923,   5.849673,   6.211591,   4.774614,   0.658202,   4.774614,   5.697581,   5.849054,   1.808137, 1523581.8, 1524673.7,  166268.6,  917579.1,  771964.5,  770872.6,  771964.5,  226938.1,  203989.7,  628112.2
 2,2,1,Australia,HD , roof,  0.23000,  0.90000,   0.01470000,   1.200000,   0.030000,   0.150000,   0.030000,   0.030000,   0.030000,   0.040000,   0.040000,   0.040000,   0.160000, 1700000.0,    1206.0,  994000.0,    1206.0,    1206.0,    1206.0,   10080.0,   10080.0,   10080.0,  609000.0
 2,2,1,Australia,HD , road,  0.23000,  0.88000,-999.00000000,   1.900000,   0.560000,   0.360000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000, 2100000.0, 1773000.0, 1545600.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0
 2,3,1,Australia,MD , prop,  0.60000, 15.00000,   0.60000000,   0.666667,   0.550000, 290.100000, 310.100000, notes                                             
 2,3,1,Australia,MD , wall,  0.25920,  0.90960,   0.02856700,   2.029511,   6.145923,   5.849673,   6.211591,   4.774614,   0.658202,   4.774614,   5.697581,   5.849054,   1.808137, 1523581.8, 1524673.7,  166268.6,  917579.1,  771964.5,  770872.6,  771964.5,  226938.1,  203989.7,  628112.2
 2,3,1,Australia,MD , roof,  0.23000,  0.90000,   0.01470000,   1.200000,   0.030000,   0.150000,   0.030000,   0.030000,   0.030000,   0.040000,   0.040000,   0.040000,   0.160000, 1700000.0,    1206.0,  994000.0,    1206.0,    1206.0,    1206.0,   10080.0,   10080.0,   10080.0,  609000.0
 2,3,1,Australia,MD , road,  0.13000,  0.91000,-999.00000000,   1.670000,   0.557900,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000, 2060500.0, 1712300.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0
 2,4,1,Australia,LD , prop,  0.40000,  8.00000,   0.40000000,   0.785714,   0.300000, 290.100000, 310.100000, notes                                             
 2,4,1,Australia,LD , wall,  0.27630,  0.90895,   0.02050375,   1.553833,   1.553833,   0.430813,   0.430813,   0.098725,   0.179642,   0.104950,   0.104950,   1.227970,   1.304859, 1520763.7, 1520763.7, 1501632.2, 1501632.2,  157668.7,  667396.0,  165110.8,  165110.8,  184242.4,  621926.7
 2,4,1,Australia,LD , roof,  0.23000,  0.90000,   0.01470000,   1.200000,   0.030000,   0.150000,   0.030000,   0.030000,   0.030000,   0.040000,   0.040000,   0.040000,   0.160000, 1700000.0,    1206.0,  994000.0,    1206.0,    1206.0,    1206.0,   10080.0,   10080.0,   10080.0,  609000.0
 2,4,1,Australia,LD , road,  0.13000,  0.91000,-999.00000000,   1.670000,   0.557900,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000, 2060500.0, 1712300.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0
 3,1,1,Brazil,TBD   , prop,  0.70000,120.00000,   4.80000000,   0.166667,   0.700000, 290.100000, 305.100000, notes                                             
 3,1,1,Brazil,TBD   , wall,  0.21660,  0.90080,   0.03183350,   1.994192,   4.287744,   4.268359,   3.290447,   3.050267,   0.756715,   3.050267,   3.289651,   3.272766,   1.079999, 2118010.0, 2118499.9, 2133802.0,   95882.6,  777056.1,  776566.2,  777056.1,  134966.4,  121896.0,  617575.5
 3,1,1,Brazil,TBD   , roof,  0.14000,  0.91000,   0.02600000,   1.150000,   0.190000,   0.036000,   0.036000,   0.036000,   0.700000,   0.700000,   0.700000,   0.700000,   0.700000, 1957200.0,  912000.0,   96600.0,   96600.0,   96600.0,  840000.0,  840000.0,  840000.0,  840000.0,  840000.0
 3,1,1,Brazil,TBD   , road,  0.23000,  0.88000,-999.00000000,   1.900000,   0.560000,   0.360000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000, 2100000.0, 1773000.0, 1545600.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0
 3,2,1,Brazil,HD    , prop,  0.60000, 40.00000,   1.60000000,   0.250000,   0.800000, 285.100000, 310.100000, notes                                             
 3,2,1,Brazil,HD    , wall,  0.21660,  0.90080,   0.03183350,   1.994192,   4.287744,   4.268359,   3.290447,   3.050267,   0.756715,   3.050267,   3.289651,   3.272766,   1.079999, 2118010.0, 2118499.9, 2133802.0,   95882.6,  777056.1,  776566.2,  777056.1,  134966.4,  121896.0,  617575.5
 3,2,1,Brazil,HD    , roof,  0.14000,  0.91000,   0.02600000,   1.150000,   0.190000,   0.036000,   0.036000,   0.036000,   0.700000,   0.700000,   0.700000,   0.700000,   0.700000, 1957200.0,  912000.0,   96600.0,   96600.0,   96600.0,  840000.0,  840000.0,  840000.0,  840000.0,  840000.0
 3,2,1,Brazil,HD    , road,  0.13000,  0.91000,-999.00000000,   1.670000,   0.557900,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000, 2060500.0, 1712300.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0
 3,3,1,Brazil,MD    , prop,  0.50000, 15.00000,   0.60000000,   0.500000,   0.800000, 285.100000, 310.100000, notes                                             
 3,3,1,Brazil,MD    , wall,  0.21660,  0.90080,   0.03183350,   1.994192,   4.287744,   4.268359,   3.290447,   3.050267,   0.756715,   3.050267,   3.289651,   3.272766,   1.079999, 2118010.0, 2118499.9, 2133802.0,   95882.6,  777056.1,  776566.2,  777056.1,  134966.4,  121896.0,  617575.5
 3,3,1,Brazil,MD    , roof,  0.14000,  0.91000,   0.02600000,   1.150000,   0.190000,   0.036000,   0.036000,   0.036000,   0.700000,   0.700000,   0.700000,   0.700000,   0.700000, 1957200.0,  912000.0,   96600.0,   96600.0,   96600.0,  840000.0,  840000.0,  840000.0,  840000.0,  840000.0
 3,3,1,Brazil,MD    , road,  0.13000,  0.91000,-999.00000000,   1.670000,   0.557900,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000, 2060500.0, 1712300.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0
 3,4,1,Brazil,LD    , prop,  0.60000,  8.00000,   0.40000000,   0.600000,   0.750000, 285.100000, 373.100000, notes                                             
 3,4,1,Brazil,LD    , wall,  0.54840,  0.90860,   0.01259300,   5.194116,   5.194116,   5.194116,   4.864760,   4.842158,   4.842158,   4.842158,   4.842158,   4.842158,   4.909966, 1143473.0, 1143473.0, 1143473.0,  944028.9,  176372.6,  176372.6,  176372.6,  176372.6,  176372.6,  615999.0
 3,4,1,Brazil,LD    , roof,  0.23000,  0.90000,   0.01470000,   1.200000,   0.030000,   0.150000,   0.030000,   0.030000,   0.030000,   0.040000,   0.040000,   0.040000,   0.160000, 1700000.0,    1206.0,  994000.0,    1206.0,    1206.0,    1206.0,   10080.0,   10080.0,   10080.0,  609000.0
 3,4,1,Brazil,LD    , road,  0.13000,  0.91000,-999.00000000,   0.640000,   0.360000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000, 1787100.0, 1545600.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0
 4,1,1,C_Africa,TBD , prop,  0.60000, 70.00000,   2.80000000,   0.714286,   0.650000, 290.100000, 305.100000, notes                                             
 4,1,1,C_Africa,TBD , wall,  0.21660,  0.90080,   0.03183350,   1.994192,   4.287744,   4.268359,   3.290447,   3.050267,   0.756715,   3.050267,   3.289651,   3.272766,   1.079999, 2118010.0, 2118499.9, 2133802.0,   95882.6,  777056.1,  776566.2,  777056.1,  134966.4,  121896.0,  617575.5
 4,1,1,C_Africa,TBD , roof,  0.23000,  0.90000,   0.01470000,   1.200000,   0.030000,   0.150000,   0.030000,   0.030000,   0.030000,   0.040000,   0.040000,   0.040000,   0.160000, 1700000.0,    1206.0,  994000.0,    1206.0,    1206.0,    1206.0,   10080.0,   10080.0,   10080.0,  609000.0
 4,1,1,C_Africa,TBD , road,  0.13000,  0.91000,-999.00000000,   1.670000,   0.557900,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000, 2060500.0, 1712300.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0
 4,2,1,C_Africa,HD  , prop,  0.50000, 20.00000,   0.80000000,   1.000000,   0.650000, 285.100000, 373.100000, notes                                             
 4,2,1,C_Africa,HD  , wall,  0.21660,  0.90080,   0.03166275,   4.260828,   9.918328,   9.899046,   9.816236,   9.577345,   3.891981,   9.577345,   9.815444,   8.908794,   3.351539, 2120156.9, 2120355.5, 2135740.1,   98787.0,  783633.9,  783217.7,  783633.9,  138081.6,  112984.4,  611630.9
 4,2,1,C_Africa,HD  , roof,  0.23000,  0.90000,   0.01470000,   1.200000,   0.030000,   0.150000,   0.030000,   0.030000,   0.030000,   0.040000,   0.040000,   0.040000,   0.160000, 1700000.0,    1206.0,  994000.0,    1206.0,    1206.0,    1206.0,   10080.0,   10080.0,   10080.0,  609000.0
 4,2,1,C_Africa,HD  , road,  0.13000,  0.91000,-999.00000000,   0.640000,   0.360000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000, 1787100.0, 1545600.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0
 4,3,1,C_Africa,MD  , prop,  0.40000,  8.00000,   0.32000000,   1.000000,   0.500000, 285.100000, 373.100000, notes                                             
 4,3,1,C_Africa,MD  , wall,  0.21660,  0.90080,   0.03166275,   4.260828,   9.918328,   9.899046,   9.816236,   9.577345,   3.891981,   9.577345,   9.815444,   8.908794,   3.351539, 2120156.9, 2120355.5, 2135740.1,   98787.0,  783633.9,  783217.7,  783633.9,  138081.6,  112984.4,  611630.9
 4,3,1,C_Africa,MD  , roof,  0.23000,  0.90000,   0.01470000,   1.200000,   0.030000,   0.150000,   0.030000,   0.030000,   0.030000,   0.040000,   0.040000,   0.040000,   0.160000, 1700000.0,    1206.0,  994000.0,    1206.0,    1206.0,    1206.0,   10080.0,   10080.0,   10080.0,  609000.0
 4,3,1,C_Africa,MD  , road,  0.72000,  0.28000,-999.00000000,   0.360000,   0.360000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000, 1545600.0, 1545600.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0
 4,4,1,C_Africa,LD  , prop,  0.50000,  3.00000,   0.30000000,   1.000000,   0.300000, 285.100000, 373.100000, notes                                             
 4,4,1,C_Africa,LD  , wall,  0.21913,  0.93250,   0.01853300,  11.388329,  11.388329,  11.388329,  11.388329,  11.388329,  11.388329,  11.388329,  11.388329,  11.388329,  11.388329,  784045.1,  784045.1,  784045.1,  784045.1,  784045.1,  784045.1,  784045.1,  784045.1,  784045.1,  784045.1
 4,4,1,C_Africa,LD  , roof,  0.17000,  0.13000,   0.00020000,  68.500000,  68.500000,  68.500000,  68.500000,  68.500000,  68.500000,  68.500000,  68.500000,  68.500000,  68.500000, 2926000.0, 2926000.0, 2926000.0, 2926000.0, 2926000.0, 2926000.0, 2926000.0, 2926000.0, 2926000.0, 2926000.0
 4,4,1,C_Africa,LD  , road,  0.08000,  0.95000,-999.00000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0
 5,1,1,C_Asia,TBD   , prop,  0.50000, 60.00000,   2.40000000,   0.444444,   0.550000, 292.100000, 305.100000, notes                                             
 5,1,1,C_Asia,TBD   , wall,  0.54840,  0.90860,   0.01956500,   1.902389,   1.837172,   0.408368,   0.408368,   0.112610,   0.186631,   0.118154,   0.118154,   1.546958,   1.615436, 1149383.0, 1521067.2, 1494334.5, 1494334.5,  157596.6,  600329.9,  164998.7,  164998.7,  191731.4,  627062.6
 5,1,1,C_Asia,TBD   , roof,  0.61000,  0.04000,   0.01180000,  45.000000,   0.040000,   0.040000,   0.040000,   0.040000,   0.040000,   0.040000,   0.040000,   0.030000,  45.000000, 3744000.0,   10080.0,   10080.0,   10080.0,   10080.0,   10080.0,   10080.0,   10080.0,    1206.0, 3744000.0
 5,1,1,C_Asia,TBD   , road,  0.13000,  0.91000,-999.00000000,   1.670000,   0.557900,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000, 2060500.0, 1712300.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0
 5,2,1,C_Asia,HD    , prop,  0.70000, 30.00000,   1.20000000,   0.833333,   0.400000, 285.100000, 310.100000, notes                                             
 5,2,1,C_Asia,HD    , wall,  0.54840,  0.90860,   0.02036500,   1.963885,   2.133321,   0.646094,   0.646094,   0.646094,   0.646094,   0.646094,   0.646094,   1.602626,   1.677145, 1149063.5,  795466.7,  769784.2,  769784.2,  769784.2,  769784.2,  769784.2,  769784.2,  217009.4,  626353.0
 5,2,1,C_Asia,HD    , roof,  0.61000,  0.04000,   0.01180000,  45.000000,   0.040000,   0.040000,   0.040000,   0.040000,   0.040000,   0.040000,   0.040000,   0.030000,  45.000000, 3744000.0,   10080.0,   10080.0,   10080.0,   10080.0,   10080.0,   10080.0,   10080.0,    1206.0, 3744000.0
 5,2,1,C_Asia,HD    , road,  0.72000,  0.28000,-999.00000000,   0.360000,   0.360000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000, 1545600.0, 1545600.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0
 5,3,1,C_Asia,MD    , prop,  0.70000, 10.00000,   0.40000000,   0.818182,   0.450000, 285.100000, 373.100000, notes                                             
 5,3,1,C_Asia,MD    , wall,  0.54840,  0.90860,   0.02011300,   8.063127,   8.230467,   8.230467,   8.230467,   8.230467,   8.230467,   8.230467,   8.230467,   7.706339,   7.779936, 1142641.9,  784614.7,  784614.7,  784614.7,  784614.7,  784614.7,  784614.7,  784614.7,  198909.8,  613382.2
 5,3,1,C_Asia,MD    , roof,  0.61000,  0.04000,   0.01180000,  45.000000,   0.040000,   0.040000,   0.040000,   0.040000,   0.040000,   0.040000,   0.040000,   0.030000,  45.000000, 3744000.0,   10080.0,   10080.0,   10080.0,   10080.0,   10080.0,   10080.0,   10080.0,    1206.0, 3744000.0
 5,3,1,C_Asia,MD    , road,  0.08000,  0.95000,-999.00000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0
 5,4,1,C_Asia,LD    , prop,  0.50000,  8.00000,   0.80000000,   0.937500,   0.200000, 285.100000, 373.100000, notes                                             
 5,4,1,C_Asia,LD    , wall,  0.27630,  0.90895,   0.02031475,   6.178236,   6.178236,   6.178236,   6.178236,   5.849210,   5.929381,   5.855377,   5.855377,   5.855377,   5.931557, 1519453.4, 1519453.4, 1519453.4, 1519453.4,  162986.2,  677455.8,  170497.7,  170497.7,  170497.7,  612254.0
 5,4,1,C_Asia,LD    , roof,  0.23000,  0.90000,   0.01470000,   1.200000,   0.030000,   0.150000,   0.030000,   0.030000,   0.030000,   0.040000,   0.040000,   0.040000,   0.160000, 1700000.0,    1206.0,  994000.0,    1206.0,    1206.0,    1206.0,   10080.0,   10080.0,   10080.0,  609000.0
 5,4,1,C_Asia,LD    , road,  0.08000,  0.95000,-999.00000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0
 6,1,1,Canada,TBD   , prop,  0.60000,100.00000,   4.00000000,   0.125000,   0.600000, 292.100000, 300.100000, notes                                             
 6,1,1,Canada,TBD   , wall,  0.21660,  0.90080,   0.03183350,   1.994192,   4.287744,   4.268359,   3.290447,   3.050267,   0.756715,   3.050267,   3.289651,   3.272766,   1.079999, 2118010.0, 2118499.9, 2133802.0,   95882.6,  777056.1,  776566.2,  777056.1,  134966.4,  121896.0,  617575.5
 6,1,1,Canada,TBD   , roof,  0.14000,  0.91000,   0.02600000,   1.150000,   0.190000,   0.036000,   0.036000,   0.036000,   0.700000,   0.700000,   0.700000,   0.700000,   0.700000, 1957200.0,  912000.0,   96600.0,   96600.0,   96600.0,  840000.0,  840000.0,  840000.0,  840000.0,  840000.0
 6,1,1,Canada,TBD   , road,  0.23000,  0.88000,-999.00000000,   1.900000,   0.560000,   0.360000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000, 2100000.0, 1773000.0, 1545600.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0
 6,2,1,Canada,HD    , prop,  0.50000, 40.00000,   1.60000000,   0.500000,   0.500000, 290.100000, 310.100000, notes                                             
 6,2,1,Canada,HD    , wall,  0.21660,  0.90080,   0.03183350,   1.994192,   4.287744,   4.268359,   3.290447,   3.050267,   0.756715,   3.050267,   3.289651,   3.272766,   1.079999, 2118010.0, 2118499.9, 2133802.0,   95882.6,  777056.1,  776566.2,  777056.1,  134966.4,  121896.0,  617575.5
 6,2,1,Canada,HD    , roof,  0.14000,  0.91000,   0.02600000,   1.150000,   0.190000,   0.036000,   0.036000,   0.036000,   0.700000,   0.700000,   0.700000,   0.700000,   0.700000, 1957200.0,  912000.0,   96600.0,   96600.0,   96600.0,  840000.0,  840000.0,  840000.0,  840000.0,  840000.0
 6,2,1,Canada,HD    , road,  0.23000,  0.88000,-999.00000000,   1.900000,   0.560000,   0.360000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000, 2100000.0, 1773000.0, 1545600.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0
 6,3,1,Canada,MD    , prop,  0.40000, 15.00000,   0.60000000,   0.666667,   0.550000, 290.100000, 310.100000, notes                                             
 6,3,1,Canada,MD    , wall,  0.21660,  0.90080,   0.03183350,   1.994192,   4.287744,   4.268359,   3.290447,   3.050267,   0.756715,   3.050267,   3.289651,   3.272766,   1.079999, 2118010.0, 2118499.9, 2133802.0,   95882.6,  777056.1,  776566.2,  777056.1,  134966.4,  121896.0,  617575.5
 6,3,1,Canada,MD    , roof,  0.14000,  0.91000,   0.02600000,   1.150000,   0.190000,   0.036000,   0.036000,   0.036000,   0.700000,   0.700000,   0.700000,   0.700000,   0.700000, 1957200.0,  912000.0,   96600.0,   96600.0,   96600.0,  840000.0,  840000.0,  840000.0,  840000.0,  840000.0
 6,3,1,Canada,MD    , road,  0.13000,  0.91000,-999.00000000,   1.670000,   0.557900,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000, 2060500.0, 1712300.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0
 6,4,1,Canada,LD    , prop,  0.50000,  8.00000,   0.40000000,   0.727273,   0.450000, 290.100000, 310.100000, notes                                             
 6,4,1,Canada,LD    , wall,  0.42040,  0.85260,   0.01036500,   0.880137,   0.831380,   0.105550,   0.080077,   0.080077,   0.080077,   0.080077,   0.080077,   0.837018,   0.906671, 1718792.0,  207832.1, 1144144.2,  164648.8,  164648.8,  164648.8,  164648.8,  164648.8,  215109.4,  643094.9
 6,4,1,Canada,LD    , roof,  0.14000,  0.91000,   0.01420000,   1.150000,   0.150000,   0.150000,   0.030000,   0.030000,   0.030000,   0.040000,   0.040000,   0.040000,   0.160000, 1957200.0,  994000.0,  994000.0,    1206.0,    1206.0,    1206.0,   10080.0,   10080.0,   10080.0,  609000.0
 6,4,1,Canada,LD    , road,  0.13000,  0.91000,-999.00000000,   1.670000,   0.557900,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000, 2060500.0, 1712300.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0
 7,1,1,Caribbean,TBD, prop,  0.50000, 90.00000,   3.60000000,   0.400000,   0.750000, 290.100000, 305.100000, notes                                             
 7,1,1,Caribbean,TBD, wall,  0.21660,  0.90080,   0.03183350,   1.994192,   4.287744,   4.268359,   3.290447,   3.050267,   0.756715,   3.050267,   3.289651,   3.272766,   1.079999, 2118010.0, 2118499.9, 2133802.0,   95882.6,  777056.1,  776566.2,  777056.1,  134966.4,  121896.0,  617575.5
 7,1,1,Caribbean,TBD, roof,  0.23000,  0.90000,   0.01470000,   1.200000,   0.030000,   0.150000,   0.030000,   0.030000,   0.030000,   0.040000,   0.040000,   0.040000,   0.160000, 1700000.0,    1206.0,  994000.0,    1206.0,    1206.0,    1206.0,   10080.0,   10080.0,   10080.0,  609000.0
 7,1,1,Caribbean,TBD, road,  0.23000,  0.88000,-999.00000000,   1.900000,   0.560000,   0.360000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000, 2100000.0, 1773000.0, 1545600.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0,    -999.0
 7,2,1,Caribbean,HD , prop,  0.70000, 35.00000,   1.40000000,   0.750000,   0.600000, 285.100000, 373.100000, notes                                             
 7,2,1,Caribbean,HD , wall,  0.21660,  0.90080,   0.03166275,   4.260828,   9.918328,   9.899046,   9.816236,   9.577345,   3.891981,   9.577345,   9.815444,   8.908794,   3.351539, 2120156.9, 2120355.5, 2135740.1,   98787.0,  783633.9,  783217.7,  783633.9,  138081.6,  112984.4,  611630.9
